source_file,operator_ref,operator_name,line_name,line_description,price_id,amount_gbp
WDBC_1040_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196375231293356.xml,WDBC,Go South Coast,Go South Coast 1040 Outbound,Swanage - Poole,price_band_3.7@ChildReturn,3.7
WDBC_6415_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406551733639.xml,WDBC,Go South Coast,Go South Coast 6415 Outbound,St Anns Hospital - Poole Grammar School,price_band_2.2@AdultSingle,2.2
SVCT_5024_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196404309621825.xml,SVCT,Go South Coast,Go South Coast 5024 Outbound,Shanklin - Community Route 24,price_band_2.4@ChildSingle,2.4
TDTR_7042_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408348218188.xml,TDTR,Go South Coast,Go South Coast 7042 Outbound,Calne - St John's School,price_band_1.8@ChildReturn,1.8
SWWD_3407_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196397463452948.xml,SWWD,Go South Coast,Go South Coast 3407 Outbound,Salisbury - Southampton,price_band_6.0@AdultReturn,6.0
BLUS_4010_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196401664728324.xml,BLUS,Go South Coast,Go South Coast 4010 Outbound,Southampton - Sholing,price_band_2.6@AdultSingle,2.6
SWWD_3405_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196396742191077.xml,SWWD,Go South Coast,Go South Coast 3405 Outbound,Salisbury - Pewsey,price_band_4.5@AdultReturn,4.5
BLUS_4103_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402601017629.xml,BLUS,Go South Coast,Go South Coast 4103 Inbound,Southampton - Eastleigh,price_band_4.5@AdultReturn,4.5
BLUS_4024_Outbound_AdultSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196402479788868.xml,BLUS,Go South Coast,Go South Coast 4024 Outbound,Eastleigh - Hedge End,price_band_1.0@AdultSingle,1.0
WDBC_1836_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196381778704888.xml,WDBC,Go South Coast,Go South Coast 1836 Inbound,Talbot View - Kinson,price_band_2.5@ChildSingle,2.5
WDBC_1883_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196382500736447.xml,WDBC,Go South Coast,Go South Coast 1883 Inbound,Alum Chine - Castlepoint,price_band_4.7@AdultReturn,4.7
SWWD_3883_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400696963986.xml,SWWD,Go South Coast,Go South Coast 3883 Outbound,Bishopdown Farm  - Burgate School,price_band_5.0@AdultReturn,5.0
WDBC_1011_Inbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196371022037272.xml,WDBC,Go South Coast,Go South Coast 1011 Inbound,Bournemouth - Canford Paddock,price_band_1.0@AdultSingle,1.0
SWWD_3040_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196391489247669.xml,SWWD,Go South Coast,Go South Coast 3040 Inbound,Salisbury - Woodfalls,price_band_4.2@AdultReturn,4.2
WDBC_2762_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387482762843.xml,WDBC,Go South Coast,Go South Coast 2762 Outbound,Keyhaven Road  - Priestlands School,price_band_2.2@ChildSingle,2.2
