operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
BLUS,538,2026-07-20T14:39:11.719+05:45,2026-07-20T20:14:50.000+05:45,1805,50.891169,-1.464196,328,913,52190,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,18290,15,128.6,2.940955284552847
WDBC,13,2026-07-20T13:51:24.315+05:45,2026-07-20T19:36:09.000+05:45,1731,50.773826,-1.886107,228,920,49869,,,,,,,,,,9,148.33333333333334,3.1657190635451506
BLUS,12,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:09.000+05:45,2763,50.929816,-1.502917,319,923,50889,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ195,2026-07-21T19:50:00.000+05:45,Saturday,33,50700,189,16,126.3125,2.940955284552847
UNIL,U1C,2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:22.000+05:45,1220,50.909046,-1.40469,176,925,51022,,,,,,,,,,20,114.0,1.630769230769231
UNIL,U1C,2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:15.000+05:45,1203,50.950578,-1.362705,215,927,52275,,,,,,,,,,20,114.0,1.630769230769231
WDBC,1C,2026-07-20T14:06:03.275+05:45,2026-07-20T19:03:37.000+05:45,2271,50.719247,-1.876206,,937,47917,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,35,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:36.000+05:45,1627,50.609852,-1.960254,66,942,51576,,,,,,,,,,11,92.45454545454545,3.1657190635451506
SVCT,1,2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:12.000+05:45,1520,50.749898,-1.304321,,946,49752,,,,,,,,,,13,104.84615384615384,3.074930362116992
WDBC,4,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:15.000+05:45,2262,50.71813,-1.978631,,956,50835,,,,,,,,,,12,159.08333333333334,3.1657190635451506
TDTR,11,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:37.000+05:45,2735,51.541069,-1.785394,279,962,50257,,,,,,,,,,9,163.0,3.189354473386184
WDBC,16,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:12.000+05:45,1151,50.741036,-1.953494,64,966,49632,,,,,,,,,,13,130.46153846153845,3.1657190635451506
SVCT,39,2026-07-20T14:19:03.545+05:45,2026-07-20T19:16:28.000+05:45,3807,50.698104,-1.29411,,968,48688,,,,,,,,,,12,121.83333333333333,3.074930362116992
WDBC,m1,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:31.000+05:45,1716,50.728132,-1.926377,280,975,51811,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,PR7,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:27.000+05:45,1340,51.068516,-1.791263,278,976,50247,,,,,,,,,,23,97.6086956521739,3.5063780260707635
WDBC,1C,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:26.000+05:45,252,50.736632,-1.779896,,984,51566,,,,,,,,,,10,128.0,3.1657190635451506
BLUS,PRH,2026-07-20T14:12:25.550+05:45,2026-07-20T13:41:24.000+05:45,1555,50.934561,-1.466893,,994,28584,,,,,,,,,,13,109.6923076923077,2.940955284552847
BLUS,19a,2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:30.000+05:45,6939,50.906959,-1.342941,312,1000,52230,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ337,2026-07-21T20:33:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,53280,1050,14,126.35714285714286,2.940955284552847
BLUS,NFG,2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:40.000+05:45,1829,50.85506,-1.573136,185,1010,52240,,,,,,,,,,8,105.5,2.940955284552847
WDBC,20,2026-07-20T14:02:27.965+05:45,2026-07-20T19:46:58.000+05:45,1410,50.733995,-1.766887,,1031,50518,,,,,,,,,,16,140.875,3.1657190635451506
WDBC,m1,2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:52.000+05:45,1723,50.722947,-1.959664,179,1051,51352,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,3,2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:24.000+05:45,1150,50.80646,-2.003783,107,1054,51504,,,,,,,,,,10,115.1,3.1657190635451506
DAMY,6,2026-07-20T13:47:15.639+05:45,2026-07-20T19:26:51.000+05:45,3831,50.712262,-2.458399,,1061,49311,,,,,,,,,,12,115.0,3.508187134502923
TDTR,1B,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:10.000+05:45,2781,51.562535,-1.780855,,1063,51550,,,,,,,,,,8,116.0,3.189354473386184
WDBC,15,2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:08.000+05:45,1195,50.741326,-1.889963,129,1066,50108,,,,,,,,,,10,136.5,3.1657190635451506
SVCT,211,2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:21.000+05:45,1513,50.726768,-1.166241,62,1067,51141,,,,,,,,,,12,114.83333333333333,3.074930362116992
SWWD,R1,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:47.000+05:45,1331,51.078236,-1.819527,36,1073,51287,,,,,,,,,,11,114.54545454545455,3.5063780260707635
BLUS,1,2026-07-20T13:49:11.301+05:45,2026-07-20T19:33:53.000+05:45,1812,51.06394,-1.308671,147,1086,49733,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,367,11,159.9090909090909,2.940955284552847
WDBC,X6,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:19.000+05:45,1591,50.726117,-1.965077,237,1089,51739,,,,,,,,,,7,133.0,3.1657190635451506
SWWD,R8,2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:20.000+05:45,403,51.075679,-1.833257,301,1091,52160,,,,,,,,,,10,141.6,3.5063780260707635
BLUS,13,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:45.000+05:45,2753,50.904007,-1.40266,,1108,50145,BODS_PH1121126_503_20260830_119.xml,PH1121126:503,BLUS:PH1121126:503:13,VJ113,2026-07-21T19:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,31,49920,225,14,130.21428571428572,2.940955284552847
BLUS,PR1,2026-07-20T13:48:38.078+05:45,2026-07-19T20:30:43.000+05:45,1633,50.934522,-1.467276,,1128,53143,BODS_PH1121126_575_20260531_15.xml,PH1121126:575,BLUS:PH1121126:575:PR1,VJ123,2026-07-21T20:30:00.000+05:45,Saturday,2,53100,43,13,115.07692307692308,2.940955284552847
SWWD,R1,2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:10.000+05:45,1333,51.069661,-1.793287,85,1134,50650,,,,,,,,,,11,114.54545454545455,3.5063780260707635
WDBC,4,2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:55.000+05:45,2251,50.762243,-1.994788,257,1144,52735,,,,,,,,,,12,159.08333333333334,3.1657190635451506
BLUS,18,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:57.000+05:45,1245,50.926481,-1.442438,123,1148,52557,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ395,2026-07-21T20:17:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,52320,237,10,138.6,2.940955284552847
WDBC,3,2026-07-20T14:00:15.584+05:45,2026-07-20T19:44:51.000+05:45,2261,50.745896,-2.000778,158,1181,50391,,,,,,,,,,10,115.1,3.1657190635451506
WDBC,1B,2026-07-20T13:51:24.315+05:45,2026-07-20T19:36:13.000+05:45,241,50.730881,-1.801343,120,1183,49873,,,,,,,,,,13,118.07692307692308,3.1657190635451506
BLUS,3,2026-07-20T14:35:53.342+05:45,2026-07-20T14:38:45.000+05:45,1129,50.911444,-1.388202,196,1187,32025,BODS_PH1121126_202_20260718_134.xml,PH1121126:202,BLUS:PH1121126:202:3,VJ17,2026-07-21T14:40:00.000+05:45,Sunday,70,32100,75,10,127.2,2.940955284552847
SVCT,2,2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:38.000+05:45,1620,50.645423,-1.204417,41,1201,51698,,,,,,,,,,14,157.0,3.074930362116992
TDTR,15,2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:30.000+05:45,2769,51.598653,-1.818714,93,1204,52710,,,,,,,,,,17,116.76470588235294,3.189354473386184
TDTR,152,2026-07-20T13:54:59.654+05:45,2026-07-20T19:03:38.000+05:45,1140,51.567447,-1.811171,,1211,47918,,,,,,,,,,19,122.26315789473684,3.189354473386184
WDBC,m2,2026-07-20T14:39:11.719+05:45,2026-07-20T20:24:00.000+05:45,1776,50.719324,-1.87497,,1224,52740,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,21,2026-07-20T14:36:43.121+05:45,2026-07-20T00:06:02.000+05:45,1687,50.718825,-1.875656,,1241,66062,,,,,,,,,,8,122.75,3.1657190635451506
TDTR,R24,2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:56.000+05:45,1271,51.52781,-1.79138,158,1246,51536,,,,,,,,,,11,127.9090909090909,3.189354473386184
SWWD,MHDRT,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:17.000+05:45,7923,51.41774,-1.737898,249,1258,50777,,,,,,,,,,8,123.25,3.5063780260707635
WDBC,5,2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:10.000+05:45,2263,50.718885,-1.875453,,1269,51670,,,,,,,,,,9,145.22222222222223,3.1657190635451506
SVCT,38,2026-07-20T14:37:16.190+05:45,2026-07-20T19:44:28.000+05:45,1341,50.69788,-1.29288,,1276,50368,,,,,,,,,,13,121.46153846153847,3.074930362116992
WDBC,1B,2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:13.000+05:45,238,50.73255,-1.805096,308,1277,50353,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,16,2026-07-20T14:31:13.123+05:45,2026-07-20T02:08:59.000+05:45,1782,50.717903,-1.978009,,1282,73439,,,,,,,,,,13,130.46153846153845,3.1657190635451506
BLUS,17,2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:55.000+05:45,1548,50.899264,-1.399817,100,1291,49795,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ216,2026-07-21T19:32:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,49620,175,14,124.21428571428571,2.940955284552847
WDBC,119,2026-07-20T13:52:30.529+05:45,2026-07-20T18:15:01.000+05:45,2731,50.745833,-1.595728,,1295,45001,,,,,,,,,,9,126.11111111111111,3.1657190635451506
SVCT,9,2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:14.000+05:45,1302,50.724466,-1.257803,,1296,50714,,,,,,,,,,4,125.75,3.074930362116992
TDTR,17,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:49.000+05:45,518,51.575408,-1.777292,356,1303,49969,,,,,,,,,,5,126.0,3.189354473386184
SVCT,3,2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:20.000+05:45,1614,50.631304,-1.178565,277,1314,50720,,,,,,,,,,8,128.875,3.074930362116992
BLUS,16,2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:15.000+05:45,1266,50.932859,-1.370674,265,1321,51135,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ115,2026-07-21T19:55:00.000+05:45,Saturday,31,51000,135,9,118.0,2.940955284552847
TDTR,5,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:07.000+05:45,2773,51.562169,-1.745577,300,1338,52507,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,m2,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:33.000+05:45,1773,50.724332,-1.958948,63,1340,51753,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,81,2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:19.000+05:45,1623,50.74358,-1.588462,337,1341,51379,,,,,,,,,,9,116.66666666666667,3.1657190635451506
TDTR,17,2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:53.000+05:45,520,51.548343,-1.75023,92,1358,50633,,,,,,,,,,5,126.0,3.189354473386184
WDBC,m2,2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:58.000+05:45,1770,50.726181,-1.917054,107,1360,50098,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,11,2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:23.000+05:45,1593,50.767317,-1.930345,292,1381,51563,,,,,,,,,,8,146.625,3.1657190635451506
BLUS,QC,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:27.000+05:45,1233,50.906675,-1.406882,,1386,50907,BODS_PH1121126_237_20260830_120.xml,PH1121126:237,BLUS:PH1121126:237:QC,VJ17,2026-07-21T18:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,6,45600,5307,15,154.06666666666666,2.940955284552847
SVCT,9,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:15.000+05:45,1311,50.701475,-1.27027,253,1400,52695,,,,,,,,,,4,125.75,3.074930362116992
UNIL,U6C,2026-07-20T14:08:49.468+05:45,2026-07-20T19:53:35.000+05:45,1224,50.931787,-1.38464,204,1413,50915,,,,,,,,,,16,129.75,1.630769230769231
WDBC,50,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:12.000+05:45,1711,50.689064,-1.939809,59,1415,51912,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,20,2026-07-20T13:54:26.649+05:45,2026-07-20T19:38:54.000+05:45,1149,50.716735,-1.949516,306,1423,50034,,,,,,,,,,16,140.875,3.1657190635451506
WDBC,m2,2026-07-20T14:16:17.784+05:45,2026-07-20T20:00:47.000+05:45,1779,50.728872,-1.82137,126,1449,51347,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,21,2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:09.000+05:45,1688,50.742023,-1.878873,7,1454,52569,,,,,,,,,,8,122.75,3.1657190635451506
BLUS,12,2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:50.000+05:45,1806,50.908465,-1.413022,359,1470,50870,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ195,2026-07-21T19:50:00.000+05:45,Saturday,33,50700,170,16,126.3125,2.940955284552847
SWWD,2,2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:49.000+05:45,2725,51.110357,-1.879103,,1476,51349,,,,,,,,,,12,103.41666666666667,3.5063780260707635
SVCT,SL,2026-07-20T14:33:58.243+05:45,2026-07-19T22:36:21.000+05:45,1402,50.698078,-1.294553,,1477,60681,,,,,,,,,,13,124.0,3.074930362116992
WDBC,18,2026-07-20T13:58:18.490+05:45,2026-07-20T19:43:02.000+05:45,2266,50.725279,-1.912971,289,1503,50282,,,,,,,,,,13,142.6153846153846,3.1657190635451506
WDBC,12,2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:36.000+05:45,1689,50.719025,-1.875731,,1504,51516,,,,,,,,,,6,84.0,3.1657190635451506
SQ,TW4,2026-07-20T14:05:29.987+05:45,2026-07-20T19:19:42.000+05:45,9504,50.705444,-1.501008,,1507,48882,,,,,,,,,,6,123.0,
WDBC,16,2026-07-20T13:54:59.654+05:45,2026-07-20T02:08:59.000+05:45,1782,50.717903,-1.978009,,1508,73439,,,,,,,,,,13,130.46153846153845,3.1657190635451506
WDBC,m1,2026-07-20T13:53:20.555+05:45,2026-07-20T19:38:07.000+05:45,1726,50.718091,-1.978868,,1517,49987,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,2,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:26.000+05:45,2725,51.07035,-1.8022,107,1526,52166,,,,,,,,,,12,103.41666666666667,3.5063780260707635
BLUS,18,2026-07-20T13:51:40.890+05:45,2026-07-20T04:07:27.000+05:45,1244,50.908021,-1.333969,,1543,80547,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ1,2026-07-21T04:15:00.000+05:45,Saturday,26,81000,453,10,138.6,2.940955284552847
SWWD,MHDRT,2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:21.000+05:45,7925,51.412219,-1.552562,70,1544,50661,,,,,,,,,,8,123.25,3.5063780260707635
WDBC,m2,2026-07-20T14:09:56.012+05:45,2026-07-20T19:54:31.000+05:45,1778,50.719377,-1.874967,,1550,50971,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,m2,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:41.000+05:45,1104,50.720452,-1.891095,305,1553,51881,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,14,2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:24.000+05:45,259,50.932517,-1.353296,207,1557,50544,BODS_PH1121126_504_20260718_116.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ125,2026-07-21T19:47:00.000+05:45,Sunday,43,50520,24,5,80.2,2.940955284552847
BLUS,14,2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:50.000+05:45,228,50.923508,-1.302671,,1569,51410,BODS_PH1121126_504_20260830_118.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ128,2026-07-21T20:02:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51420,10,5,80.2,2.940955284552847
UNIL,U1C,2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:54.000+05:45,1201,50.900172,-1.404592,134,1575,51114,,,,,,,,,,20,114.0,1.630769230769231
WDBC,1C,2026-07-20T14:22:06.195+05:45,2026-07-20T19:03:37.000+05:45,2271,50.719247,-1.876206,,1576,47917,,,,,,,,,,10,128.0,3.1657190635451506
SWWD,966,2026-07-20T14:25:42.139+05:45,2026-07-20T13:52:51.000+05:45,1575,51.082722,-1.77037,220,1582,29271,,,,,,,,,,5,89.6,3.5063780260707635
WDBC,m2,2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:52.000+05:45,1769,50.719744,-1.884486,262,1612,49792,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SWWD,8,2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:27.000+05:45,1678,51.177203,-1.762463,129,1618,51087,,,,,,,,,,13,134.6153846153846,3.5063780260707635
BLUS,24,2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:45.000+05:45,1130,50.917533,-1.302689,347,1624,51345,BODS_PH1121126_529_20260830_83.xml,PH1121126:529,BLUS:PH1121126:529:24,VJ42,2026-07-21T18:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,41,45600,5745,5,115.4,2.940955284552847
TDTR,2,2026-07-20T13:58:35.059+05:45,2026-07-20T19:30:59.000+05:45,1276,51.562438,-1.781522,272,1628,49559,,,,,,,,,,17,85.58823529411765,3.189354473386184
BLUS,18,2026-07-20T14:32:19.323+05:45,2026-07-20T20:17:11.000+05:45,1247,50.903344,-1.402761,184,1639,52331,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ395,2026-07-21T20:17:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,52320,11,10,138.6,2.940955284552847
BLUS,10,2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:33.000+05:45,2746,50.90374,-1.402782,,1640,51213,BODS_PH1121126_502_20260328_107.xml,PH1121126:502,BLUS:PH1121126:502:10,VJ43,2026-07-21T19:00:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,36,47700,3513,15,124.53333333333333,2.940955284552847
WDBC,m2,2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:23.000+05:45,1779,50.719125,-1.876043,,1641,50063,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,1B,2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:52.000+05:45,2285,50.73032,-1.826471,60,1644,51172,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,1C,2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:23.000+05:45,1594,50.729184,-1.790042,14,1645,51023,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,1C,2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:22.000+05:45,251,50.722952,-1.853696,263,1646,52522,,,,,,,,,,10,128.0,3.1657190635451506
TDTR,80,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:38.000+05:45,1573,51.545865,-1.747097,107,1652,50318,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,16,2026-07-20T14:06:53.175+05:45,2026-07-20T02:08:59.000+05:45,1782,50.717903,-1.978009,,1667,73439,,,,,,,,,,13,130.46153846153845,3.1657190635451506
WDBC,C,2026-07-20T14:11:19.294+05:45,2026-07-20T19:55:49.000+05:45,1532,50.747132,-1.72258,,1672,51049,,,,,,,,,,17,123.05882352941177,3.1657190635451506
WDBC,m2,2026-07-20T14:27:54.899+05:45,2026-07-20T20:09:55.000+05:45,1769,50.718078,-1.97885,,1674,51895,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,40,2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:37.000+05:45,1110,50.719797,-1.984069,358,1675,52717,,,,,,,,,,11,132.72727272727272,3.1657190635451506
WDBC,9,2026-07-20T14:08:16.251+05:45,2026-07-20T19:32:16.000+05:45,2258,50.718042,-1.978576,,1683,49636,,,,,,,,,,7,87.28571428571429,3.1657190635451506
SVCT,38,2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:03.000+05:45,1341,50.69566,-1.318839,332,1703,49683,,,,,,,,,,13,121.46153846153847,3.074930362116992
WDBC,70,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:10.000+05:45,1404,50.717948,-1.97823,,1711,49570,,,,,,,,,,6,173.33333333333334,3.1657190635451506
BLUS,17,2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:17.000+05:45,1551,50.907697,-1.410546,102,1713,49997,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ216,2026-07-21T19:32:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,49620,377,14,124.21428571428571,2.940955284552847
WDBC,m2,2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:19.000+05:45,1781,50.726614,-1.817807,,1747,52219,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,22,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:35.000+05:45,2282,50.745746,-1.820424,220,1750,49775,,,,,,,,,,11,136.9090909090909,3.1657190635451506
TDTR,16,2026-07-20T13:54:59.654+05:45,2026-07-20T18:38:46.000+05:45,217,51.562472,-1.781505,268,1766,46426,,,,,,,,,,13,113.92307692307692,3.189354473386184
UNIL,U1A,2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:11.000+05:45,1208,50.938625,-1.389234,82,1774,50111,,,,,,,,,,12,150.58333333333334,1.630769230769231
SWWD,R1,2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:51.000+05:45,1333,51.04694,-1.788275,,1775,51771,,,,,,,,,,11,114.54545454545455,3.5063780260707635
WDBC,6,2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:41.000+05:45,249,50.756654,-1.928402,220,1776,52061,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,1B,2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:49.000+05:45,241,50.7382,-1.764219,112,1784,52729,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,5,2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:52.000+05:45,1737,50.742797,-1.878717,9,1791,49792,,,,,,,,,,9,145.22222222222223,3.1657190635451506
TDTR,12,2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:52.000+05:45,276,51.559613,-1.780082,,1792,52372,,,,,,,,,,12,118.0,3.189354473386184
TDTR,16,2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:30.000+05:45,216,51.597758,-1.822849,83,1794,49710,,,,,,,,,,13,113.92307692307692,3.189354473386184
WDBC,940,2026-07-20T14:38:22.344+05:45,2026-07-20T20:22:56.000+05:45,1107,50.739558,-2.058604,,1797,52676,,,,,,,,,,14,120.71428571428571,3.1657190635451506
WDBC,m1,2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:51.000+05:45,1729,50.726394,-1.862688,301,1799,51951,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,42,2026-07-20T14:02:27.965+05:45,2026-07-20T19:46:58.000+05:45,101,51.428414,-1.854715,,1802,50518,,,,,,,,,,18,145.16666666666666,3.189354473386184
BLUS,18,2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:37.000+05:45,1243,50.91659,-1.384087,213,1821,51337,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,37,10,138.6,2.940955284552847
WDBC,38,2026-07-20T14:34:14.663+05:45,2026-07-20T19:48:40.000+05:45,2286,50.847042,-1.791722,,1822,50620,,,,,,,,,,16,148.3125,3.1657190635451506
WDBC,20,2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:58.000+05:45,1410,50.734036,-1.766878,,1825,50878,,,,,,,,,,16,140.875,3.1657190635451506
WDBC,m2,2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:50.000+05:45,1764,50.721242,-1.975261,230,1833,51890,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,m2,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:17.000+05:45,1779,50.719672,-1.886359,92,1837,49637,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,17,2026-07-20T13:55:32.745+05:45,2026-07-20T19:39:55.000+05:45,1567,50.939783,-1.449642,,1838,50095,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ216,2026-07-21T19:32:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,49620,475,14,124.21428571428571,2.940955284552847
WDBC,30,2026-07-20T13:55:32.745+05:45,2026-07-20T19:40:13.000+05:45,1522,50.65749,-2.087828,319,1840,50113,,,,,,,,,,14,122.64285714285714,3.1657190635451506
BLUS,3,2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:54.000+05:45,2747,50.970367,-1.35175,,1844,52374,BODS_PH1121126_202_20260601_129.xml,PH1121126:202,BLUS:PH1121126:202:3,VJ28,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,70,51900,474,10,127.2,2.940955284552847
BLUS,9,2026-07-20T14:17:24.217+05:45,2026-07-20T20:01:59.000+05:45,1634,50.824129,-1.382791,100,1852,51419,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ4,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,41,51900,481,6,118.5,2.940955284552847
SVCT,2,2026-07-20T14:15:44.573+05:45,2026-07-20T19:53:39.000+05:45,1746,50.698593,-1.293472,,1864,50919,,,,,,,,,,14,157.0,3.074930362116992
